Dates,PX_LAST,PX_SETTLE,PX_VOLUME
28/6/2012,1466,1466,37453
29/6/2012,1512.75,1512.75,19004
2/7/2012,1494.25,1494.25,30706
3/7/2012,1529.5,1529.5,28555
4/7/2012,1529.5,1529.5,28555
5/7/2012,1583,1583,41170
6/7/2012,1567.25,1567.25,31183
9/7/2012,1606.75,1606.75,32835
10/7/2012,1590.5,1590.5,33202
11/7/2012,1571.5,1571.5,46261
12/7/2012,1572.5,1572.5,29771
13/7/2012,1594.75,1594.75,22167
16/7/2012,1633.75,1633.75,28066
17/7/2012,1639,1639,30000
18/7/2012,1683.5,1683.5,41661
19/7/2012,1733.75,1733.75,50885
20/7/2012,1757.5,1757.5,39733
23/7/2012,1698.5,1698.5,33773
24/7/2012,1649.25,1649.25,33431
25/7/2012,1694.25,1694.25,41310
26/7/2012,1655.75,1655.75,40717
27/7/2012,1684.25,1684.25,37101
30/7/2012,1725.75,1725.75,25537
31/7/2012,1721,1721,15532
1/8/2012,1638.75,1638.75,39214
2/8/2012,1623.5,1623.5,19662
3/8/2012,1635.75,1635.75,16247
6/8/2012,1592.5,1592.5,21233
7/8/2012,1576.5,1576.5,14257
8/8/2012,1600,1600,15228
9/8/2012,1654.75,1654.75,18411
10/8/2012,1673.25,1673.25,19419
13/8/2012,1622.25,1622.25,16029
14/8/2012,1623.5,1623.5,12189
15/8/2012,1659.75,1659.75,9545
16/8/2012,1656.25,1656.25,11740
17/8/2012,1671,1671,7574
20/8/2012,1703.75,1703.75,14065
21/8/2012,1753.5,1753.5,18311
22/8/2012,1748,1748,11540
23/8/2012,1727.25,1727.25,16830
24/8/2012,1737.5,1737.5,15782
27/8/2012,1729.75,1729.75,9921
28/8/2012,1732.5,1732.5,8277
29/8/2012,1763.25,1763.25,8143
30/8/2012,1770.25,1770.25,11067
31/8/2012,1764.5,1764.5,2730
3/9/2012,1764.5,1764.5,2730
4/9/2012,1768.25,1768.25,133443
5/9/2012,1747.5,1747.5,105401
6/9/2012,1747,1747,106329
7/9/2012,1736.5,1736.5,98029
10/9/2012,1718.75,1718.75,87155
11/9/2012,1701.5,1701.5,110103
12/9/2012,1745.75,1745.75,164599
13/9/2012,1747.25,1747.25,111672
14/9/2012,1739,1739,113787
17/9/2012,1669,1669,167468
18/9/2012,1640,1640,183122
19/9/2012,1669.5,1669.5,111816
20/9/2012,1618.75,1618.75,190026
21/9/2012,1621.75,1621.75,135462
24/9/2012,1610,1610,132015
25/9/2012,1611.5,1611.5,107344
26/9/2012,1573,1573,146255
27/9/2012,1570.75,1570.75,140165
28/9/2012,1601,1601,201224
1/10/2012,1560.25,1560.25,135722
2/10/2012,1530.5,1530.5,158462
3/10/2012,1531.75,1531.75,165835
4/10/2012,1551.5,1551.5,136541
5/10/2012,1551.5,1551.5,145075
8/10/2012,1551,1551,118673
9/10/2012,1550,1550,135427
10/10/2012,1523.25,1523.25,153713
11/10/2012,1548.5,1548.5,209081
12/10/2012,1522.5,1522.5,133054
15/10/2012,1492.5,1492.5,129430
16/10/2012,1493.75,1493.75,103736
17/10/2012,1509.25,1509.25,80780
18/10/2012,1545.5,1545.5,144016
19/10/2012,1534.25,1534.25,114775
22/10/2012,1546.5,1546.5,118869
23/10/2012,1553.25,1553.25,95184
24/10/2012,1570.5,1570.5,136436
25/10/2012,1564,1564,96987
26/10/2012,1561.25,1561.25,106493
29/10/2012,1527.25,1527.25,94827
30/10/2012,1533.75,1533.75,75026
31/10/2012,1547,1547,34194
1/11/2012,1560,1560,82777
2/11/2012,1526.75,1526.75,100832
5/11/2012,1503.25,1503.25,81755
6/11/2012,1515.5,1515.5,72044
7/11/2012,1507,1507,84550
8/11/2012,1495.75,1495.75,82934
9/11/2012,1451.25,1451.25,166880
12/11/2012,1405,1405,134755
13/11/2012,1408,1408,106344
14/11/2012,1419,1419,86458
15/11/2012,1402,1402,75222
16/11/2012,1383.25,1383.25,111038
19/11/2012,1394.75,1394.75,76443
20/11/2012,1412.75,1412.75,93560
21/11/2012,1408.25,1408.25,69796
22/11/2012,1408.25,1408.25,69796
23/11/2012,1418.75,1418.75,32994
26/11/2012,1424.75,1424.75,77140
27/11/2012,1449.25,1449.25,91378
28/11/2012,1446.25,1446.25,81547
29/11/2012,1448,1448,95313
30/11/2012,1438.75,1438.75,74804
3/12/2012,1453.75,1453.75,93809
4/12/2012,1455.5,1455.5,84049
5/12/2012,1479.25,1479.25,96796
6/12/2012,1491.25,1491.25,101950
7/12/2012,1472.25,1472.25,144339
10/12/2012,1474.75,1474.75,134366
11/12/2012,1472,1472,153947
12/12/2012,1473.5,1473.5,131637
13/12/2012,1476.5,1476.5,124841
14/12/2012,1496,1496,85466
17/12/2012,1496.25,1496.25,92953
18/12/2012,1466,1466,133472
19/12/2012,1437,1437,119698
20/12/2012,1408.75,1408.75,113846
21/12/2012,1430.75,1430.75,61980
24/12/2012,1439.75,1439.75,16653
25/12/2012,1439.75,1439.75,16653
26/12/2012,1424.5,1424.5,32196
27/12/2012,1418.75,1418.75,43756
28/12/2012,1424,1424,38035
31/12/2012,1418.75,1418.75,12657
1/1/2013,1418.75,1418.75,12657
2/1/2013,1392.25,1392.25,93984
3/1/2013,1386.5,1386.5,85127
4/1/2013,1367.25,1367.25,104073
7/1/2013,1388.5,1388.5,93555
8/1/2013,1386.5,1386.5,101285
9/1/2013,1385.5,1385.5,69608
10/1/2013,1379.75,1379.75,77347
11/1/2013,1373.25,1373.25,154183
14/1/2013,1418,1418,146903
15/1/2013,1413.5,1413.5,103624
16/1/2013,1436.5,1436.5,94398
17/1/2013,1430.25,1430.25,111879
18/1/2013,1429.25,1429.25,76707
21/1/2013,1429.25,1429.25,76707
22/1/2013,1451.75,1451.75,111637
23/1/2013,1437,1437,90653
24/1/2013,1435.25,1435.25,83913
25/1/2013,1441,1441,95885
28/1/2013,1447.75,1447.75,86823
29/1/2013,1451.75,1451.75,84650
30/1/2013,1478.75,1478.75,138947
31/1/2013,1468.5,1468.5,138487
1/2/2013,1474.25,1474.25,94849
4/2/2013,1488.75,1488.75,95992
5/2/2013,1495.5,1495.5,90371
6/2/2013,1487.5,1487.5,107825
7/2/2013,1486.75,1486.75,131635
8/2/2013,1452.5,1452.5,166712
11/2/2013,1431.5,1431.5,117728
12/2/2013,1420.75,1420.75,113176
13/2/2013,1423,1423,104862
14/2/2013,1418,1418,95572
15/2/2013,1424.5,1424.5,90717
18/2/2013,1424.5,1424.5,90717
19/2/2013,1470.25,1470.25,145035
20/2/2013,1482.75,1482.75,118253
21/2/2013,1487.75,1487.75,118866
22/2/2013,1461.25,1461.25,139375
25/2/2013,1451.25,1451.25,74054
26/2/2013,1447.75,1447.75,64608
27/2/2013,1457.5,1457.5,45526
28/2/2013,1474.25,1474.25,28018
1/3/2013,1443.5,1443.5,87803
4/3/2013,1462,1462,95565
5/3/2013,1466.5,1466.5,102491
6/3/2013,1466,1466,96294
7/3/2013,1473.5,1473.5,72140
8/3/2013,1471,1471,114175
11/3/2013,1479.5,1479.5,73574
12/3/2013,1468.75,1468.75,79781
13/3/2013,1447,1447,112432
14/3/2013,1435.5,1435.5,95062
15/3/2013,1426,1426,95326
18/3/2013,1409.5,1409.5,112973
19/3/2013,1406.75,1406.75,97365
20/3/2013,1419.75,1419.75,76440
21/3/2013,1449,1449,98509
22/3/2013,1440.5,1440.5,79281
25/3/2013,1437.25,1437.25,62846
26/3/2013,1447.75,1447.75,61945
27/3/2013,1453.75,1453.75,58313
28/3/2013,1404.75,1404.75,155928
29/3/2013,1404.75,1404.75,155928
1/4/2013,1390.75,1390.75,96120
2/4/2013,1394,1394,98588
3/4/2013,1380.25,1380.25,100704
4/4/2013,1372,1372,95365
5/4/2013,1361.75,1361.75,102344
8/4/2013,1378,1378,105310
9/4/2013,1395.5,1395.5,123394
10/4/2013,1392.75,1392.75,113167
11/4/2013,1402,1402,122393
12/4/2013,1413,1413,103806
15/4/2013,1395,1395,100251
16/4/2013,1411.5,1411.5,102038
17/4/2013,1422.25,1422.25,87099
18/4/2013,1430.5,1430.5,79831
19/4/2013,1428.25,1428.25,44549
22/4/2013,1417.25,1417.25,57241
23/4/2013,1419.75,1419.75,77582
24/4/2013,1404,1404,62113
25/4/2013,1423.5,1423.5,61879
26/4/2013,1430.75,1430.75,53807
29/4/2013,1471.75,1471.75,45051
30/4/2013,1467.75,1467.75,18406
1/5/2013,1373,1373,94972
2/5/2013,1372.25,1372.25,69725
3/5/2013,1387.25,1387.25,81739
6/5/2013,1369.25,1369.25,67148
7/5/2013,1382.25,1382.25,66294
8/5/2013,1390.75,1390.75,87943
9/5/2013,1408.75,1408.75,81397
10/5/2013,1399,1399,100251
13/5/2013,1419.25,1419.25,78870
14/5/2013,1414.75,1414.75,75010
15/5/2013,1412.75,1412.75,79798
16/5/2013,1427.5,1427.5,88796
17/5/2013,1448.5,1448.5,111419
20/5/2013,1464.5,1464.5,107222
21/5/2013,1478.25,1478.25,125501
22/5/2013,1494.25,1494.25,115680
23/5/2013,1499.5,1499.5,187905
24/5/2013,1476.25,1476.25,119652
27/5/2013,1476.25,1476.25,119652
28/5/2013,1509.25,1509.25,105640
29/5/2013,1501.75,1501.75,80708
30/5/2013,1495.75,1495.75,52524
31/5/2013,1510,1510,80189
3/6/2013,1532.5,1532.5,84969
4/6/2013,1528.75,1528.75,56812
5/6/2013,1532,1532,101120
6/6/2013,1527.25,1527.25,76211
7/6/2013,1528.25,1528.25,80293
10/6/2013,1511.75,1511.75,90119
11/6/2013,1540.5,1540.5,93870
12/6/2013,1540.75,1540.75,110605
13/6/2013,1510.25,1510.25,94100
14/6/2013,1516.5,1516.5,55355
17/6/2013,1512.5,1512.5,50982
18/6/2013,1510.75,1510.75,67843
19/6/2013,1523,1523,58940
20/6/2013,1497.5,1497.5,45803
21/6/2013,1493.25,1493.25,61612
24/6/2013,1512,1512,52587
25/6/2013,1525.25,1525.25,52405
26/6/2013,1534.25,1534.25,52563
27/6/2013,1548.5,1548.5,39906
28/6/2013,1564.5,1564.5,17119
1/7/2013,1436.25,1436.25,25345
2/7/2013,1433.5,1433.5,17050
3/7/2013,1441.25,1441.25,16750
4/7/2013,1441.25,1441.25,16750
5/7/2013,1432,1432,15692
8/7/2013,1455.5,1455.5,29154
9/7/2013,1468.25,1468.25,37956
10/7/2013,1464.75,1464.75,34468
11/7/2013,1472,1472,34491
12/7/2013,1429,1429,34640
15/7/2013,1453.75,1453.75,31883
16/7/2013,1475.25,1475.25,33964
17/7/2013,1477.5,1477.5,20853
18/7/2013,1469.25,1469.25,23876
19/7/2013,1490.75,1490.75,26799
22/7/2013,1520.25,1520.25,29915
23/7/2013,1462.5,1462.5,45710
24/7/2013,1392.5,1392.5,48325
25/7/2013,1355.25,1355.25,29089
26/7/2013,1349.75,1349.75,25460
29/7/2013,1367.5,1367.5,17663
30/7/2013,1350,1350,13491
31/7/2013,1374,1374,4285
1/8/2013,1234.25,1234.25,13702
2/8/2013,1212.75,1212.75,16367
5/8/2013,1207.5,1207.5,18571
6/8/2013,1193.5,1193.5,11433
7/8/2013,1199,1199,13246
8/8/2013,1227.75,1227.75,17011
9/8/2013,1218.5,1218.5,12251
12/8/2013,1256.5,1256.5,17430
13/8/2013,1257.75,1257.75,8908
14/8/2013,1269.5,1269.5,11285
15/8/2013,1288.25,1288.25,17639
16/8/2013,1283.25,1283.25,14233
19/8/2013,1322,1322,20059
20/8/2013,1309.25,1309.25,11955
21/8/2013,1333,1333,17957
22/8/2013,1322,1322,13711
23/8/2013,1365.25,1365.25,18028
26/8/2013,1427.75,1427.75,12961
27/8/2013,1414,1414,8028
28/8/2013,1433,1433,12481
29/8/2013,1430,1430,9732
30/8/2013,1424,1424,2867
2/9/2013,1424,1424,2867
3/9/2013,1386.75,1386.75,156352
4/9/2013,1352.5,1352.5,142580
5/9/2013,1367.5,1367.5,119454
6/9/2013,1367.75,1367.75,117381
9/9/2013,1356.5,1356.5,92709
10/9/2013,1355,1355,94585
11/9/2013,1358.25,1358.25,73051
12/9/2013,1396,1396,216901
13/9/2013,1381.5,1381.5,103430
16/9/2013,1348.25,1348.25,122652
17/9/2013,1342.5,1342.5,150137
18/9/2013,1347.75,1347.75,87033
19/9/2013,1339.5,1339.5,102649
20/9/2013,1315.25,1315.25,118735
23/9/2013,1307.75,1307.75,80316
24/9/2013,1312.5,1312.5,73052
25/9/2013,1321.75,1321.75,101566
26/9/2013,1316.75,1316.75,72707
27/9/2013,1319.75,1319.75,91120
30/9/2013,1282.75,1282.75,169923
1/10/2013,1268,1268,123503
2/10/2013,1273.75,1273.75,128886
3/10/2013,1288.25,1288.25,116591
4/10/2013,1295,1295,107858
7/10/2013,1296.5,1296.5,107027
8/10/2013,1288.75,1288.75,149055
9/10/2013,1287.75,1287.75,128973
10/10/2013,1288,1288,150688
11/10/2013,1266.75,1266.75,147378
14/10/2013,1273,1273,115468
15/10/2013,1267,1267,92847
16/10/2013,1276.5,1276.5,119977
17/10/2013,1293.25,1293.25,131533
18/10/2013,1291.25,1291.25,113246
21/10/2013,1303.25,1303.25,99173
22/10/2013,1302.25,1302.25,117953
23/10/2013,1310,1310,139166
24/10/2013,1309.75,1309.75,111457
25/10/2013,1300,1300,104191
28/10/2013,1271.25,1271.25,124280
29/10/2013,1279,1279,95488
30/10/2013,1287.5,1287.5,72297
31/10/2013,1280.25,1280.25,25853
1/11/2013,1251.5,1251.5,115646
4/11/2013,1256.5,1256.5,79254
5/11/2013,1250.25,1250.25,72192
6/11/2013,1255,1255,61513
7/11/2013,1266.5,1266.5,107555
8/11/2013,1296,1296,161534
11/11/2013,1301,1301,89497
12/11/2013,1314.5,1314.5,118927
13/11/2013,1315,1315,86260
14/11/2013,1313.5,1313.5,77295
15/11/2013,1280.5,1280.5,106848
18/11/2013,1287.5,1287.5,72543
19/11/2013,1276.25,1276.25,114103
20/11/2013,1273.75,1273.75,71551
21/11/2013,1291.5,1291.5,92414
22/11/2013,1319.5,1319.5,131379
25/11/2013,1329.25,1329.25,111656
26/11/2013,1329.25,1329.25,102374
27/11/2013,1320,1320,105162
28/11/2013,1320,1320,105162
29/11/2013,1336.5,1336.5,56777
2/12/2013,1321.25,1321.25,100676
3/12/2013,1319.75,1319.75,92773
4/12/2013,1329.5,1329.5,108326
5/12/2013,1328,1328,105555
6/12/2013,1325.5,1325.5,89331
9/12/2013,1343.75,1343.75,119248
10/12/2013,1338.25,1338.25,151495
11/12/2013,1344,1344,95905
12/12/2013,1323.75,1323.75,142780
13/12/2013,1327.5,1327.5,73351
16/12/2013,1337.75,1337.75,96158
17/12/2013,1346.5,1346.5,110864
18/12/2013,1324,1324,119032
19/12/2013,1327,1327,107255
20/12/2013,1339,1339,75189
23/12/2013,1328.5,1328.5,57204
24/12/2013,1333.75,1333.75,20848
25/12/2013,1333.75,1333.75,20848
26/12/2013,1318.75,1318.75,49390
27/12/2013,1331.5,1331.5,40255
30/12/2013,1328.25,1328.25,45721
31/12/2013,1312.5,1312.5,21149
1/1/2014,1312.5,1312.5,21149
2/1/2014,1270,1270,104493
3/1/2014,1271.25,1271.25,83862
6/1/2014,1276.75,1276.75,63985
7/1/2014,1276,1276,82053
8/1/2014,1269.25,1269.25,77291
9/1/2014,1273.75,1273.75,68926
10/1/2014,1278.5,1278.5,133083
13/1/2014,1294.25,1294.25,111270
14/1/2014,1307,1307,125170
15/1/2014,1318,1318,96559
16/1/2014,1315,1315,101482
17/1/2014,1316.5,1316.5,76571
20/1/2014,1316.5,1316.5,76571
21/1/2014,1280.5,1280.5,120155
22/1/2014,1279.5,1279.5,101694
23/1/2014,1277,1277,107872
24/1/2014,1284.75,1284.75,110447
27/1/2014,1287.75,1287.75,91707
28/1/2014,1285.5,1285.5,58970
29/1/2014,1269.25,1269.25,100762
30/1/2014,1275,1275,127093
31/1/2014,1282.75,1282.75,71001
3/2/2014,1292.75,1292.75,91717
4/2/2014,1313.25,1313.25,114579
5/2/2014,1316.25,1316.25,112133
6/2/2014,1325.75,1325.75,110834
7/2/2014,1331.5,1331.5,86853
10/2/2014,1325.5,1325.5,138644
11/2/2014,1334.75,1334.75,136598
12/2/2014,1323,1323,120903
13/2/2014,1344.25,1344.25,146027
14/2/2014,1337.5,1337.5,104800
17/2/2014,1337.5,1337.5,104800
18/2/2014,1361,1361,110545
19/2/2014,1354.25,1354.25,91724
20/2/2014,1358.25,1358.25,89864
21/2/2014,1370.75,1370.75,87981
24/2/2014,1386.5,1386.5,75579
25/2/2014,1399,1399,75676
26/2/2014,1407.25,1407.25,76292
27/2/2014,1393.5,1393.5,65635
28/2/2014,1414.25,1414.25,13053
3/3/2014,1409.25,1409.25,113523
4/3/2014,1423,1423,80605
5/3/2014,1420.5,1420.5,89926
6/3/2014,1438,1438,82521
7/3/2014,1457.75,1457.75,126101
10/3/2014,1418.75,1418.75,131178
11/3/2014,1413,1413,105498
12/3/2014,1387,1387,135661
13/3/2014,1396.25,1396.25,120924
14/3/2014,1388.5,1388.5,82163
17/3/2014,1391.75,1391.75,73501
18/3/2014,1418.25,1418.25,86122
19/3/2014,1431.25,1431.25,84021
20/3/2014,1433.75,1433.75,115248
21/3/2014,1408.75,1408.75,77887
24/3/2014,1425.5,1425.5,79050
25/3/2014,1428,1428,59859
26/3/2014,1440,1440,64024
27/3/2014,1436.5,1436.5,66708
28/3/2014,1436.5,1436.5,59818
31/3/2014,1464,1464,114538
1/4/2014,1484.5,1484.5,99416
2/4/2014,1462.25,1462.25,115773
3/4/2014,1475.25,1475.25,86242
4/4/2014,1473.75,1473.75,72120
7/4/2014,1464.25,1464.25,80388
8/4/2014,1482.5,1482.5,97342
9/4/2014,1495.25,1495.25,131665
10/4/2014,1482.25,1482.25,80017
11/4/2014,1463,1463,92904
14/4/2014,1476.25,1476.25,92763
15/4/2014,1501.25,1501.25,95184
16/4/2014,1518.75,1518.75,68875
17/4/2014,1514,1514,63784
18/4/2014,1514,1514,63784
21/4/2014,1498.75,1498.75,46278
22/4/2014,1479.75,1479.75,84296
23/4/2014,1468.5,1468.5,61378
24/4/2014,1472,1472,66517
25/4/2014,1498,1498,78178
28/4/2014,1508.25,1508.25,60343
29/4/2014,1524,1524,41472
30/4/2014,1530.75,1530.75,15264
1/5/2014,1461,1461,126620
2/5/2014,1470.75,1470.75,86286
5/5/2014,1463.25,1463.25,61538
6/5/2014,1459.5,1459.5,88344
7/5/2014,1446.25,1446.25,82514
8/5/2014,1469.5,1469.5,82794
9/5/2014,1487,1487,107822
12/5/2014,1465.25,1465.25,79353
13/5/2014,1483.75,1483.75,63178
14/5/2014,1486.75,1486.75,90590
15/5/2014,1470.25,1470.25,99019
16/5/2014,1465,1465,62692
19/5/2014,1485.25,1485.25,94674
20/5/2014,1469.75,1469.75,85714
21/5/2014,1505.25,1505.25,92239
22/5/2014,1518.75,1518.75,127419
23/5/2014,1515.5,1515.5,61663
26/5/2014,1515.5,1515.5,61663
27/5/2014,1488.75,1488.75,79673
28/5/2014,1497.75,1497.75,59173
29/5/2014,1499,1499,60119
30/5/2014,1493.25,1493.25,53201
2/6/2014,1500.5,1500.5,80719
3/6/2014,1481.25,1481.25,94325
4/6/2014,1482.5,1482.5,77246
5/6/2014,1460.5,1460.5,100870
6/6/2014,1457,1457,79585
9/6/2014,1457,1457,90654
10/6/2014,1462.5,1462.5,96312
11/6/2014,1445.5,1445.5,116254
12/6/2014,1415.25,1415.25,139658
13/6/2014,1425.75,1425.75,62657
16/6/2014,1421.75,1421.75,77649
17/6/2014,1398.25,1398.25,92060
18/6/2014,1409,1409,67269
19/6/2014,1420.75,1420.75,51600
20/6/2014,1415.75,1415.75,62962
23/6/2014,1424.75,1424.75,62252
24/6/2014,1413.5,1413.5,60215
25/6/2014,1415.75,1415.75,49180
26/6/2014,1437,1437,52923
27/6/2014,1432,1432,46875
30/6/2014,1400.5,1400.5,17766
1/7/2014,1327.75,1327.75,33739
2/7/2014,1314.75,1314.75,28691
3/7/2014,1299.75,1299.75,31285
4/7/2014,1299.75,1299.75,31285
7/7/2014,1273.25,1273.25,32283
8/7/2014,1248.5,1248.5,38343
9/7/2014,1246.5,1246.5,37426
10/7/2014,1232.75,1232.75,24249
11/7/2014,1195.75,1195.75,48068
14/7/2014,1197,1197,26519
15/7/2014,1180.5,1180.5,48077
16/7/2014,1187.25,1187.25,24155
17/7/2014,1174.75,1174.75,23518
18/7/2014,1176.75,1176.75,15949
21/7/2014,1175.75,1175.75,19792
22/7/2014,1184,1184,25581
23/7/2014,1201,1201,28082
24/7/2014,1207.5,1207.5,25494
25/7/2014,1212.25,1212.25,17799
28/7/2014,1236.5,1236.5,21524
29/7/2014,1226.5,1226.5,24637
30/7/2014,1220.5,1220.5,17853
31/7/2014,1224.5,1224.5,4135
1/8/2014,1073.5,1073.5,13424
4/8/2014,1095.25,1095.25,10718
5/8/2014,1081.5,1081.5,7729
6/8/2014,1096.5,1096.5,8424
7/8/2014,1099.25,1099.25,8455
8/8/2014,1113.75,1113.75,14529
11/8/2014,1108.5,1108.5,18757
12/8/2014,1094.25,1094.25,13237
13/8/2014,1079.5,1079.5,13347
14/8/2014,1098.25,1098.25,11391
15/8/2014,1102.5,1102.5,11052
18/8/2014,1115.5,1115.5,14302
19/8/2014,1120.25,1120.25,14811
20/8/2014,1119.75,1119.75,19824
21/8/2014,1136.25,1136.25,16302
22/8/2014,1166,1166,22454
25/8/2014,1125.75,1125.75,16195
26/8/2014,1075.5,1075.5,11001
27/8/2014,1085.75,1085.75,7382
28/8/2014,1073.75,1073.75,4112
29/8/2014,1089.5,1089.5,747
1/9/2014,1089.5,1089.5,747
2/9/2014,1032,1032,105889
3/9/2014,1020,1020,110530
4/9/2014,1003.25,1003.25,102094
5/9/2014,1021.5,1021.5,115752
8/9/2014,1008.5,1008.5,84735
9/9/2014,992.75,992.75,109249
10/9/2014,993.75,993.75,77404
11/9/2014,981.5,981.5,164348
12/9/2014,985.25,985.25,90810
15/9/2014,989.5,989.5,101027
16/9/2014,980.75,980.75,122776
17/9/2014,982.5,982.5,72378
18/9/2014,971.5,971.5,76860
19/9/2014,957,957,95315
22/9/2014,938.25,938.25,136531
23/9/2014,936.25,936.25,84494
24/9/2014,936.75,936.75,96008
25/9/2014,922.75,922.75,118910
26/9/2014,910.25,910.25,101564
29/9/2014,923.5,923.5,115774
30/9/2014,913.25,913.25,174090
1/10/2014,916.75,916.75,109740
2/10/2014,924.5,924.5,101126
3/10/2014,912.25,912.25,104413
6/10/2014,942.25,942.25,145530
7/10/2014,940.75,940.75,186992
8/10/2014,935,935,132461
9/10/2014,942,942,128358
10/10/2014,922.5,922.5,216265
13/10/2014,945.25,945.25,180331
14/10/2014,964.75,964.75,225993
15/10/2014,952.5,952.5,188824
16/10/2014,966.5,966.5,119955
17/10/2014,951.75,951.75,116590
20/10/2014,944.25,944.25,126596
21/10/2014,964.25,964.25,169993
22/10/2014,962.75,962.75,164736
23/10/2014,993.25,993.25,182447
24/10/2014,977.5,977.5,180599
27/10/2014,1006,1006,157476
28/10/2014,1008,1008,152117
29/10/2014,1043,1043,122706
30/10/2014,1024.25,1024.25,83976
31/10/2014,1046.5,1046.5,30601
3/11/2014,1029.75,1029.75,118452
4/11/2014,1009.75,1009.75,116515
5/11/2014,1019.25,1019.25,113813
6/11/2014,1028,1028,136362
7/11/2014,1036.75,1036.75,108162
10/11/2014,1025.75,1025.75,130413
11/11/2014,1064,1064,157783
12/11/2014,1047.75,1047.75,176947
13/11/2014,1053.5,1053.5,125841
14/11/2014,1022.5,1022.5,113071
17/11/2014,1036.25,1036.25,117856
18/11/2014,1023.25,1023.25,83250
19/11/2014,1004.75,1004.75,86192
20/11/2014,1020.5,1020.5,83032
21/11/2014,1039,1039,129765
24/11/2014,1033.75,1033.75,81614
25/11/2014,1051,1051,98567
26/11/2014,1047,1047,71418
27/11/2014,1047,1047,71418
28/11/2014,1016,1016,82915
1/12/2014,1017,1017,102853
2/12/2014,995.75,995.75,116216
3/12/2014,998.25,998.25,110020
4/12/2014,1010.5,1010.5,109731
5/12/2014,1036,1036,148264
8/12/2014,1043.75,1043.75,142323
9/12/2014,1049.25,1049.25,104304
10/12/2014,1032,1032,166290
11/12/2014,1042.25,1042.25,125928
12/12/2014,1047.25,1047.25,115616
15/12/2014,1039.5,1039.5,119888
16/12/2014,1023.5,1023.5,145997
17/12/2014,1027,1027,105153
18/12/2014,1035,1035,95220
19/12/2014,1030.5,1030.5,83810
22/12/2014,1038.25,1038.25,70529
23/12/2014,1038.5,1038.5,68196
24/12/2014,1028.75,1028.75,43141
25/12/2014,1028.75,1028.75,43141
26/12/2014,1047.5,1047.5,34306
29/12/2014,1041.75,1041.75,57333
30/12/2014,1037.75,1037.75,50456
31/12/2014,1019.25,1019.25,19027
1/1/2015,1019.25,1019.25,19027
2/1/2015,1007.5,1007.5,63931
5/1/2015,1045.25,1045.25,117443
6/1/2015,1055.75,1055.75,100611
7/1/2015,1056.25,1056.25,78855
8/1/2015,1048.25,1048.25,72942
9/1/2015,1052.25,1052.25,64950
12/1/2015,1016,1016,173530
13/1/2015,1004,1004,126292
14/1/2015,1009.25,1009.25,119424
15/1/2015,991,991,152445
16/1/2015,991.75,991.75,96009
19/1/2015,991.75,991.75,96009
20/1/2015,982,982,114400
21/1/2015,983.5,983.5,110963
22/1/2015,976.75,976.75,90812
23/1/2015,972.75,972.75,107015
26/1/2015,983.5,983.5,85312
27/1/2015,973.75,973.75,101221
28/1/2015,970.25,970.25,95595
29/1/2015,968.25,968.25,110658
30/1/2015,961,961,107062
2/2/2015,959.5,959.5,86688
3/2/2015,987,987,183638
4/2/2015,972,972,121561
5/2/2015,981.25,981.25,92627
6/2/2015,973.5,973.5,113427
9/2/2015,978.5,978.5,109143
10/2/2015,969,969,171876
11/2/2015,977.75,977.75,163833
12/2/2015,983.75,983.75,144053
13/2/2015,990.5,990.5,128959
16/2/2015,990.5,990.5,128959
17/2/2015,1007.75,1007.75,104614
18/2/2015,995.75,995.75,99252
19/2/2015,1007.25,1007.25,139528
20/2/2015,999.25,999.25,85918
23/2/2015,999.25,999.25,66189
24/2/2015,1016,1016,111284
25/2/2015,1007.75,1007.75,55241
26/2/2015,1024,1024,59154
27/2/2015,1030.75,1030.75,17636
2/3/2015,1013.75,1013.75,112352
3/3/2015,1012.25,1012.25,123563
4/3/2015,994,994,100499
5/3/2015,985.5,985.5,104404
6/3/2015,985,985,105220
9/3/2015,993.25,993.25,97860
10/3/2015,984.5,984.5,97669
11/3/2015,992.75,992.75,105719
12/3/2015,990.5,990.5,105435
13/3/2015,974,974,121550
16/3/2015,969.25,969.25,82671
17/3/2015,954.5,954.5,113419
18/3/2015,965,965,102716
19/3/2015,961.75,961.75,111075
20/3/2015,973.75,973.75,126233
23/3/2015,983.5,983.5,99545
24/3/2015,981.75,981.75,90487
25/3/2015,978.75,978.75,113333
26/3/2015,974.5,974.5,101275
27/3/2015,967.25,967.25,93855
30/3/2015,967.75,967.75,88920
31/3/2015,973.25,973.25,173826
1/4/2015,989.75,989.75,159165
2/4/2015,986,986,107812
3/4/2015,986,986,107812
6/4/2015,978.5,978.5,59977
7/4/2015,971,971,107655
8/4/2015,971.5,971.5,108285
9/4/2015,953.5,953.5,170266
10/4/2015,951.5,951.5,125611
13/4/2015,948.75,948.75,103494
14/4/2015,960.25,960.25,142042
15/4/2015,965,965,155426
16/4/2015,966,966,90548
17/4/2015,968.75,968.75,90527
20/4/2015,977.5,977.5,110574
21/4/2015,975.25,975.25,67881
22/4/2015,970.5,970.5,108165
23/4/2015,978.25,978.25,83196
24/4/2015,969.75,969.75,62779
27/4/2015,973,973,62813
28/4/2015,977.5,977.5,78014
29/4/2015,988.5,988.5,51626
30/4/2015,978.5,978.5,13903
1/5/2015,964.75,964.75,92102
